p12_24,250,870.891
p12_24,265,339.409
p12_24,280,684.684
p12_24,295,573.349
p12_24,310,473.793
p12_24,325,385.129
p12_24,340,572.996
p12_24,355,632.336
p12_24,370,985.419
p12_24,385,885.171
p12_24,400,794.018
p12_24,415,1105.16
p12_25,55,137.597
p12_25,70,2313.2
p12_25,85,532.243
p12_25,100,557.014
p12_25,115,1974.54
p12_25,130,569.252
p12_25,145,276.091
p12_25,160,220.439
p12_25,175,495.175
p12_25,190,313.202
p12_25,205,65.9358
p12_25,220,329.928
p12_25,235,163.254
p12_25,250,331.602
p12_25,265,190.008
p12_25,280,240.703
p12_25,295,285.195
p12_25,310,191.615
p12_25,325,238.84
p12_25,340,435.219
p12_25,355,344.866
p12_25,370,259.594
p12_25,385,211.077
p12_25,400,255.478
p12_25,415,277.872
p12_25,430,308.988
p12_25,445,318.13
p12_25,460,410.896
p13_20,55,2416.56
p13_20,85,19790.8
p13_20,100,1607.11
p13_20,115,7408.75
p13_20,130,1893.86
p13_20,145,1774.46
p13_20,160,2074.66
p13_20,175,2778.29
p13_20,190,2781.87
p13_20,205,2146.05
p13_20,220,2171.23
p13_20,235,2294.62
p13_20,250,1719.04
p13_20,265,838.822
p13_20,280,616.961
p13_20,295,882.025
p13_20,310,626.484
p13_20,325,790.09
p13_20,340,1121.41
p13_20,355,832.405
p13_20,370,695.764
p13_20,385,1007.48
p13_20,400,689.605
p13_20,415,244.819
p14_13,70,2548.77
p14_13,85,766.545
p14_13,100,1193.74
p14_13,115,2309.26
p14_13,130,3019.22
p14_13,145,1614
p14_13,160,805.911
p14_13,175,1209.91
p14_13,190,440.088
p14_13,205,291.946
p14_13,220,370.011
p14_13,235,472.165
p14_13,250,480.522
p14_13,265,331.102
p14_13,280,332.582
p14_13,295,321.375
p14_13,310,317.995
p14_13,325,351.238
p14_13,340,341.666
p14_13,355,398.39
p14_13,370,426.623
p14_13,385,489.64
p14_13,400,863.718
p14_13,415,625.351
p14_13,430,550.499
p19_54,70,845.9
p19_54,85,584.038
p19_54,100,180.092
p19_54,115,393.3
p19_54,130,261.553
p19_54,145,135.074
p19_54,160,69.3992
p19_54,175,878.205
p19_54,190,195.277
p19_54,205,102.859
p19_54,220,164.007
p19_54,235,254.668
p19_54,250,143.98
p19_54,265,225.43
p19_54,280,161.737
p19_54,295,328.544
p19_54,310,261.842
p19_54,325,358.564
p19_54,340,352.746
p19_54,355,298.083
p19_54,370,387.912
p19_54,385,260.706
p19_54,400,159.39
p19_54,415,187.6
p19_54,430,238.639
p1_24,55,5063.24
p1_24,85,1456.37
p1_24,100,1383.12
p1_24,115,3502.53
p1_24,130,2103.12
p1_24,145,2105.37
p1_24,160,2477.87
p1_24,175,2953.96
p1_24,190,1752.54
p1_24,205,1544.1
p1_24,235,853.582
p1_24,250,1079.61
p1_24,265,614.089
p1_24,280,401.1
p1_24,295,476.846
p1_24,310,598.592
p1_24,325,448.451
p1_24,340,303.174
p1_24,355,541.143
p1_24,370,719.888
p1_24,385,412.044
p1_24,400,387.459
p1_24,415,479.989
p1_24,430,287.246
p1_24,445,234.031
p20_36,70,509.633
p20_36,85,1902.05
p20_36,115,443.247
p20_36,130,2167.39
p20_36,145,305.85
p20_36,160,351.341
p20_36,175,145.907
p20_36,190,137.638
p20_36,205,207.54
p20_36,220,108.281
p20_36,235,162.489
p20_36,250,207.013
p20_36,265,246.958
p20_36,280,222.681
p20_36,295,240.734
p20_36,310,303.963
p20_36,325,203.116
p20_36,340,188.897
p20_36,355,284.606
p20_36,370,364.123
p20_36,385,218.521
p20_36,400,194.728
p20_36,415,309.149
p20_36,430,254.298
p20_36,445,376.465
p20_36,460,146.368
p22_17,55,2559.89
p22_17,85,1256.61
p22_17,100,2609.2
p22_17,115,648.644
p22_17,130,1095.29
p22_17,145,2869.99
p22_17,160,425.389
p22_17,175,1968.23
p22_17,190,1031.07
p22_17,205,1122.34
p22_17,220,363.116
p22_17,235,287.443
p22_17,250,325.771
p22_17,265,464.042
p22_17,280,256.32
p22_17,295,367.78
p22_17,310,438.393
p22_17,325,509.167
p22_17,340,415.993
p22_17,355,484.736
p22_17,370,466.723
p22_17,385,469.151
p22_17,400,346.574
p22_17,415,411.077
p22_17,430,369.472
p22_17,445,274.101
p22_17,460,283.824
p22_61,55,11183.3
p22_61,70,3384.29
p22_61,85,1532.06
p22_61,115,1569.86
p22_61,130,2583.32
p22_61,145,1798.6
p22_61,160,1900.05
p22_61,175,2268.63
p22_61,190,2926.01
p22_61,205,2710.82
p22_61,220,1258.15
p22_61,235,2293.53
p22_61,250,3067.14
p22_61,265,2104.17
p22_61,280,1803.51
p22_61,295,665.718
p22_61,310,905.11
p22_61,325,887.472
p22_61,340,672.626
p22_61,355,670.649
p22_61,370,780.976
p22_61,385,885.555
p22_61,400,739.219
p22_61,415,805.48
p22_61,430,635.77
p22_61,445,925.893
p22_61,460,1029.4
p22_61,475,523.694
p23_3,55,948.14
p23_3,70,201.727
p23_3,100,614.85
p23_3,115,2494.87
p23_3,130,211.869
p23_3,145,87.5956
p23_3,160,159.853
p23_3,175,97.8898
p23_3,190,420.272
p23_3,205,288.586
p23_3,220,214.04
p23_3,235,213.707
p23_3,250,150.056
p23_3,265,261.184
p23_3,280,132.555
p23_3,295,350.142
p23_3,310,194.377
p23_3,325,332.627
p23_3,340,330.015
p23_3,355,266.31
p23_3,370,324.951
p23_3,385,193.431
p23_3,400,259.059
p23_3,415,168.79
p24_58,70,4041.96
p24_58,100,1550.74
p24_58,115,2721.83
p24_58,130,1367.31
p24_58,145,1499.29
p24_58,160,3789.22
p24_58,175,2462.68
p24_58,190,2420.94
p24_58,205,1515.47
p24_58,220,703.425
p24_58,235,335.978
p24_58,250,467.954
p24_58,265,283.949
p24_58,280,423.932
p24_58,295,687.808
p24_58,310,424.482
p24_58,325,452.965
p24_58,340,362.86
p24_58,355,442.394
p24_58,370,444.196
p24_58,385,313.432
p24_58,400,652.1
p24_58,415,383.623
p24_58,430,800.32
p26_71,55,3428.71
p26_71,70,1378.05
p26_71,100,1869.31
p26_71,115,1402.5
p26_71,130,2163.27
p26_71,145,3235.08
p26_71,160,1923.41
p26_71,175,1473.94
p26_71,190,1746.8
p26_71,205,1527.71
p26_71,220,1491.1
p26_71,235,2295.96
p26_71,250,1719.26
p26_71,265,666.072
p26_71,280,520.038
p26_71,295,436.845
p26_71,310,377.939
p26_71,325,520.679
p26_71,340,572.031
p26_71,355,674.53
p26_71,370,427.307
p26_71,385,459.828
p26_71,400,608.583
p27_99,55,319.153
p27_99,70,2453.15
p27_99,85,4620.46
p27_99,100,1502.73
p27_99,115,1267.4
p27_99,130,871.688
p27_99,145,1620.56
p27_99,160,1653.36
p27_99,175,591.213
p27_99,190,511.243
p27_99,205,333.769
p27_99,220,357.217
p27_99,235,315.482
p27_99,250,358.712
p27_99,265,247.012
p27_99,280,294.787
p27_99,295,405.513
p27_99,310,332.28
p27_99,325,401.578
p27_99,340,312.536
p27_99,355,579.498
p27_99,370,458.429
p27_99,385,361.887
p27_99,400,325.82
p28_7,55,2046.72
p28_7,70,281.355
p28_7,85,2180.31
p28_7,100,433.932
p28_7,115,1051.26
p28_7,130,1047.9
p28_7,145,786.286
p28_7,160,2745.67
p28_7,175,774.418
p28_7,190,979.039
p28_7,205,707.767
p28_7,220,278.22
p28_7,235,193.856
p28_7,250,269.486
p28_7,265,238.522
p28_7,280,736.581
p28_7,295,243.968
p28_7,310,296.67
p28_7,325,255.936
p28_7,340,275.821
p28_7,355,239.304
p28_7,370,386.49
p28_7,385,372.141
p28_7,400,306.794
p28_7,415,326.054
p28_7,430,445.112
p28_7,445,383.223
p28_7,460,453.449
p28_7,475,351.748
p28_52,100,134.865
p28_52,145,63.8749
p28_52,160,114.235
p28_52,175,76.1584
p28_52,235,102.662
p28_52,280,85.1643
p28_52,340,209.294
p28_52,370,236.789
p28_91,70,336.981
p28_91,85,1494.46
p28_91,115,713.995
p28_91,130,588.508
p28_91,160,73.5476
p28_91,175,439.915
p28_91,190,157.956
p28_91,205,187.731
p28_91,220,157.557
p28_91,235,192.214
p28_91,250,260.29
p28_91,265,310.064
p28_91,280,149.353
p28_91,310,323.527
p28_91,325,253.364
p28_91,340,302.902
p28_91,355,293.219
p28_91,370,423.345
p28_91,385,201.796
p28_91,400,226.406
p2_73,70,6660.8
p2_73,85,3151.87
p2_73,100,1622.27
p2_73,115,3585.41
p2_73,130,1631.14
p2_73,145,2067.94
p2_73,160,2179.04
p2_73,175,3894.43
p2_73,205,2924.42
p2_73,220,1963.05
p2_73,235,1404.86
p2_73,250,2252.11
p2_73,265,1162.1
p2_73,280,444.155
p2_73,295,823.297
p2_73,310,486.47
p2_73,325,615.923
p2_73,340,537.885
p2_73,355,667.99
p2_73,370,661.424
p2_73,385,1176.92
p2_73,400,747.796
p2_73,415,544.898
p2_73,430,476.996
p2_73,445,446.763
p2_73,460,1314.16
p30_0,85,3086.11
p30_0,100,1631.85
p30_0,130,2438.73
p30_0,145,1324.54
p30_0,160,485.828
p30_0,175,3222.4
p30_0,190,2456.56
p30_0,205,2866.14
p30_0,220,2245.51
p30_0,235,2634.43
p30_0,250,1541.61
p30_0,265,2547.27
p30_0,280,1650.81
p30_0,295,3625.63
p30_0,310,963.474
p30_0,325,1170.68
p30_0,340,1212.09
p30_0,355,1166.51
p30_0,370,716.925
p30_0,385,574.057
p30_0,400,965.018
p30_0,415,633.501
p30_21,70,860.967
p30_21,85,106.416
p30_21,115,2790.34
p30_21,130,1807.14
p30_21,145,797.171
p30_21,160,529.911
p30_21,175,248.051
p30_21,190,228.011
p30_21,205,319.376
p30_21,220,183.394
p30_21,235,341.753
p30_21,250,230.704
p30_21,265,356.48
p30_21,280,372.355
p30_21,295,313.425
p30_21,310,382.664
p30_21,325,301.415
p30_21,340,183.388
p30_21,355,310.477
p30_21,370,280.882
p30_21,385,384.452
p30_21,400,376.973
p30_21,415,424.659
p30_53,55,344.564
p30_53,70,3960.04
p30_53,85,2470.89
p30_53,100,1013.65
p30_53,115,1778.03
p30_53,130,144.788
p30_53,160,129.306
p30_53,175,240.001
p30_53,190,417.698
p30_53,205,226.989
p30_53,220,237.206
p30_53,235,205.857
p30_53,250,433.065
p30_53,265,108.455
p30_53,280,366.914
p30_53,295,195.262
p30_53,310,165.107
p30_53,325,371.379
p30_53,340,303.114
p30_53,355,493.506
p30_53,370,486.851
p30_53,385,526.527
p30_53,400,594.939
p30_53,415,573.313
p30_53,430,267.289
p31_24,85,2362.6
p31_24,115,1579.26
p31_24,130,2327.69
p31_24,145,1510.13
p31_24,175,2058.55
p31_24,205,2029.16
p31_24,220,2221.76
p31_24,235,1389.8
p31_24,250,2052.15
p31_24,265,2194.95
p31_24,280,269.001
p31_24,295,538.146
p31_24,310,504.337
p31_24,325,692.73
p31_24,340,1094.51
p31_24,355,608.567
p31_24,370,529.537
p31_24,385,816.087
p31_24,400,542.779
p31_56,55,2834.77
p31_56,70,1094.03
p31_56,85,192.096
p31_56,100,151.5
p31_56,115,1372.84
p31_56,145,441.842
p31_56,160,424.873
p31_56,190,207.367
p31_56,220,159.077
p31_56,235,247.613
p31_56,250,234.943
p31_56,265,323.657
p31_56,280,133.418
p31_56,295,161.056
p31_56,310,166.033
p31_56,325,337.987
p31_56,340,264.374
p31_56,355,286.988
p31_56,370,305.187
p31_56,385,590.048
p31_56,400,445.453
p31_56,415,340.065
p31_56,430,304.943
p31_56,445,237.458
p33_19,70,230.228
p33_19,85,87.7269
p33_19,100,223.678
p33_19,115,657.94
p33_19,130,172.284
p33_19,145,209.518
p33_19,160,147.491
p33_19,175,73.783
p33_19,190,210.196
p33_19,220,178.479
p33_19,235,159.508
p33_19,250,167.49
p33_19,265,177.429
p33_19,280,129.891
p33_19,295,225.893
p33_19,310,345.643
p33_19,325,235.06
p33_19,340,256.871
p33_19,355,349.347
p33_19,370,313.573
p33_19,385,403.47
p33_19,415,358.664
p35_79,70,1670.08
p35_79,100,112.14
p35_79,115,364.617
p35_79,130,442.021
p35_79,145,152.492
p35_79,160,138.549
p35_79,175,142.922
p35_79,205,180.334
p35_79,220,190.178
p35_79,235,235.892
p35_79,250,204.163
p35_79,265,261.263
p35_79,280,315.817
p35_79,295,260.688
p35_79,310,454.076
p35_79,325,273.719
p35_79,340,467.152
p35_79,355,281.91
p35_79,370,721.212
p35_79,385,317.227
p35_79,415,341.759
p35_79,430,234.9
p35_79,445,123.556
p37_73,70,169.486
p37_73,115,123.823
p37_73,145,62.562
p37_73,160,129.688
p37_73,190,92.1129
p37_73,250,123.347
p37_73,265,316.878
p37_73,280,101.083
p37_73,310,106.288
p37_73,325,174.647
p37_73,370,231.035
p37_73,385,180.647
p37_73,400,197.237
p38_29,55,232.237
p38_29,85,411.077
p38_29,100,1356.43
p38_29,115,710.809
p38_29,130,549
p38_29,145,199.271
p38_29,160,415.4
p38_29,175,146.834
p38_29,190,166.004
p38_29,205,273.448
p38_29,220,178.377
p38_29,235,311.706
p38_29,250,224.046
p38_29,265,183.312
p38_29,280,318.979
p38_29,295,319.279
p38_29,310,360.272
p38_29,325,253.898
p38_29,340,400.421
p38_29,355,181.504
p38_29,370,369.162
p38_29,385,551.722
p38_29,400,238.983
p38_29,415,301.235
p38_29,430,312.103
p38_29,445,231.964
p38_29,460,278.269
p38_48,70,1774.34
p38_48,85,1347.96
p38_48,100,507.414
p38_48,115,1970.21
p38_48,130,820.381
p38_48,145,1788.91
p38_48,160,194.447
p38_48,175,320.434
p38_48,190,451.765
p38_48,205,318.984
p38_48,220,537.251
p38_48,235,299.896
p38_48,250,277.907
p38_48,265,297.726
p38_48,280,319.346
p38_48,295,420.838
p38_48,310,428.536
p38_48,325,316.599
p38_48,340,320.571
p38_48,355,478.339
p38_48,370,334.976
p38_48,385,608.216
p38_48,400,390.611
p38_48,415,485.636
p38_68,55,789.64
p38_68,70,521.519
p38_68,85,1550.79
p38_68,115,2197.2
p38_68,130,1412.85
p38_68,145,1113.56
p38_68,160,893.956
p38_68,175,1000.69
p38_68,190,494.565
p38_68,205,351.14
p38_68,220,200.985
p38_68,235,217.503
p38_68,250,321.197
p38_68,265,356.847
p38_68,280,187.08
p38_68,295,335.274
p38_68,310,396.674
p38_68,325,401.506
p38_68,340,453.223
p38_68,355,408.699
p38_68,370,431.064
p38_68,385,267.396
p38_68,400,254.25
p38_68,415,299.092
p38_68,430,373.897
p38_68,445,275.586
p38_68,460,233.972
p39_65,70,2755.35
p39_65,85,2977.49
p39_65,100,2679.24
p39_65,130,3220.57
p39_65,145,3100.12
p39_65,160,852.757
p39_65,175,1590.61
p39_65,190,1452.71
p39_65,205,2405.79
p39_65,220,2572.27
p39_65,235,1730.21
p39_65,250,1826.18
p39_65,265,1336.88
p39_65,280,528.742
p39_65,295,1203.68
p39_65,310,675.479
p39_65,325,696.244
p39_65,340,702.168
p39_65,355,762.258
p39_65,370,664.313
p39_65,385,747.549
p39_65,400,707.31
p39_65,415,371.865
p39_65,430,382.213
p39_65,445,402.657
p39_65,460,578.846
p39_65,475,505.94
p39_86,55,1648.17
p39_86,70,7115.57
p39_86,85,2526
p39_86,100,2060.29
p39_86,115,2043.71
p39_86,130,2590.17
p39_86,145,1911.38
p39_86,160,2219.18
p39_86,175,1504.88
p39_86,190,2388.17
p39_86,220,1516.97
p39_86,235,2317.7
p39_86,250,1323.97
p39_86,265,1104.38
p39_86,280,538.374
p39_86,295,633.262
p39_86,310,636.084
p39_86,325,797.695
p39_86,340,673.921
p39_86,355,961.388
p39_86,370,1390.13
p39_86,385,828.766
p39_86,400,929.617
p39_86,430,778.969
p3_32,55,6445.5
p3_32,85,3391.87
p3_32,100,3385.4
p3_32,115,3629.95
p3_32,130,2894.94
p3_32,160,2276.03
p3_32,175,2462.53
p3_32,190,1635.44
p3_32,205,2663.55
p3_32,220,2608.99
p3_32,235,2597.96
p3_32,250,1678.04
p3_32,265,1511.43
p3_32,280,299.336
p3_32,295,549.724
p3_32,310,654.615
p3_32,325,375.773
p3_32,340,574.569
p3_32,355,1204.67
p3_32,370,659.347
p3_32,385,591.009
p3_32,400,833.812
p3_32,415,386.732
p3_32,430,631.249
p3_32,445,559.353
p3_32,460,535.252
p3_32,475,530.557
p40_9,70,134.571
p40_9,85,2568.4
p40_9,100,1888.65
p40_9,130,687.698
p40_9,145,235.165
p40_9,160,296.299
p40_9,175,115.733
p40_9,190,231.697
p40_9,205,428.545
p40_9,220,177.519
p40_9,235,90.4762
p40_9,265,258.792
p40_9,280,258.08
p40_9,295,338.319
p40_9,310,282.976
p40_9,325,454.958
p40_9,340,372.446
p40_9,355,463.136
p40_9,370,391.96
p40_9,385,415.194
p40_9,400,211.591
p40_70,70,7086.44
p40_70,85,1842.04
p40_70,100,910.566
p40_70,115,3021.43
p40_70,145,1398.23
p40_70,160,2450.72
p40_70,175,1404.37
p40_70,190,3650.17
p40_70,205,770.875
p40_70,220,336.567
p40_70,235,531.596
p40_70,250,411.537
p40_70,265,241.902
p40_70,280,302.666
p40_70,295,348.911
p40_70,310,412.479
p40_70,325,578.147
p40_70,340,794.109
p40_70,355,524.352
p40_70,370,286.869
p40_70,385,285.337
p40_70,400,883.678
p40_70,415,294.768
p40_79,55,1230.07
p40_79,70,1488.95
p40_79,85,789.214
p40_79,100,113.669
p40_79,115,1070.96
p40_79,130,3263.5
p40_79,145,745.281
p40_79,160,1908.32
p40_79,175,764.893
p40_79,190,240.162
p40_79,205,471.449
p40_79,220,315.204
p40_79,250,269.712
p40_79,265,265.541
p40_79,280,323.508
p40_79,295,384.779
p40_79,310,339.702
p40_79,325,422.595
p40_79,340,563.795
p40_79,355,576.934
p40_79,370,582.106
p40_79,385,404.959
p40_79,400,470.504
p40_79,415,238.032
p41_18,55,501.897
p41_18,85,757.48
p41_18,100,1997.49
p41_18,115,125.479
p41_18,130,2828.27
p41_18,145,1038.21
p41_18,175,89.0823
p41_18,190,251.439
p41_18,205,273.278
p41_18,220,120.874
p41_18,235,297.473
p41_18,250,245.69
p41_18,265,283.244
p41_18,280,351.045
p41_18,295,330.052
p41_18,310,292.523
p41_18,325,461.902
p41_18,340,433.649
p41_18,355,345.692
p41_18,370,432.992
p41_18,385,563.543
p41_18,400,442.991
p41_18,415,499.547
p41_18,430,382.257
p41_21,70,2901.24
p41_21,85,4106.2
p41_21,100,1393.75
p41_21,115,1976.01
p41_21,130,1144.17
p41_21,145,2419.7
p41_21,160,1841.13
p41_21,175,3056.79
p41_21,190,2658.28
p41_21,205,1852.05
p41_21,220,749.589
p41_21,235,396.188
p41_21,250,344.849
p41_21,265,552.727
p41_21,280,265.424
p41_21,295,784.441
p41_21,310,536.319
p41_21,325,614.112
p41_21,340,594.532
p41_21,355,363.569
p41_21,370,402.679
p41_21,385,577.707
p41_21,400,399.133
p41_21,415,323.034
p41_21,430,412.582
p41_21,445,323.383
p41_21,460,448.85
p41_90,70,2129.65
p41_90,85,2683.08
p41_90,100,5597.93
p41_90,130,1781.85
p41_90,145,1981.58
p41_90,160,1406.16
p41_90,175,3497.54
p41_90,190,2185.59
p41_90,205,2436.03
p41_90,220,3141.18
p41_90,235,1673.02
p41_90,250,2224.79
p41_90,265,722.303
p41_90,280,1857.69
p41_90,295,990.405
p41_90,310,763.106
p41_90,325,788.816
p41_90,340,735.319
p41_90,355,672.207
p41_90,370,547.531
p41_90,385,754.989
p41_90,400,751.565
p41_90,415,661.851
p42_21,130,73.7303
p42_21,160,134.699
p42_21,205,89.9276
p42_21,220,70.0704
p42_21,235,66.5066
p42_21,265,264.343
p42_21,295,147.849
p42_21,310,162.789
p42_21,325,354.534
p42_21,340,252.863
p42_21,355,100.012
p42_21,385,121.875
p42_21,460,173.959
p42_87,55,664.747
p42_87,70,165.638
p42_87,85,982.397
p42_87,100,544.396
p42_87,130,121.288
p42_87,145,151.098
p42_87,160,225.034
p42_87,175,213.567
p42_87,190,242.464
p42_87,220,213.802
p42_87,235,220.565
p42_87,250,128.301
p42_87,265,84.6573
p42_87,280,191.66
p42_87,295,263.83
p42_87,310,283.978
p42_87,325,580.56
p42_87,340,255.72
p42_87,355,821.028
p42_87,370,449.781
p42_87,385,350.272
p42_87,400,355.11
p44_21,70,6041.09
p44_21,85,1976.45
p44_21,100,3336.39
p44_21,115,1484.43
p44_21,130,2730.61
p44_21,145,2246.23
p44_21,160,2257.43
p44_21,175,4369.03
p44_21,190,1650.03
p44_21,205,2824.42
p44_21,220,4636.51
p44_21,235,1330.99
p44_21,250,1903.32
p44_21,265,1157.28
p44_21,280,1489.83
p44_21,295,1344.37
p44_21,310,1109.29
p44_21,325,1178.36
p44_21,340,1010.08
p44_21,355,1008.49
p44_21,370,1112.56
p44_21,385,1183.23
p44_21,400,508.131
p44_21,415,664.791
p44_21,430,669.276
p44_50,55,2384.46
p44_50,85,1100.94
p44_50,100,1376.67
p44_50,115,987.319
p44_50,130,1209.11
p44_50,145,1594.54
p44_50,160,1678.47
p44_50,175,1470.64
p44_50,190,883.039
p44_50,205,274.102
p44_50,220,426.931
p44_50,235,285.991
p44_50,250,348.526
p44_50,265,322.485
p44_50,280,340.052
p44_50,295,273.294
p44_50,310,360.493
p44_50,325,251.963
p44_50,340,355.37
p44_50,355,326.248
p44_50,370,467.724
p44_50,385,273.233
p44_50,400,368.837
p44_50,415,269.293
p44_50,430,368.576
p44_50,445,178.319
p44_50,460,206.08
p45_11,55,2896.83
p45_11,70,2066.59
p45_11,100,2310.87
p45_11,115,699.565
p45_11,130,1010.35
p45_11,145,856.557
p45_11,160,2870.89
p45_11,175,2544.13
p45_11,205,2498.09
p45_11,220,1484.76
p45_11,235,2276.63
p45_11,250,1950.84
p45_11,265,342.855
p45_11,280,679.509
p45_11,295,602.585
p45_11,310,607.722
p45_11,325,382.402
p45_11,340,604.695
p45_11,355,312.913
p45_11,370,467.983
p45_11,385,606.22
p45_11,400,444.992
p45_11,415,372.131
p45_11,430,489.587
p45_11,445,886.855
p45_11,460,418.404
p45_11,475,382.99
p45_39,55,190.045
p45_39,70,221.028
p45_39,100,270.444
p45_39,115,575.589
p45_39,130,475.953
p45_39,145,952.909
p45_39,160,231.354
p45_39,175,147.634
p45_39,205,214.624
p45_39,235,110.846
p45_39,250,327.455
p45_39,265,128.505
p45_39,280,138.355
p45_39,295,230.198
p45_39,310,323.81
p45_39,325,320.712
p45_39,340,422.886
p45_39,355,301.187
p45_39,370,213.141
p45_39,385,282.076
p45_39,400,291.253
p45_39,415,169.15
p46_32,85,1061
p46_32,115,2027.97
p46_32,130,1534.52
p46_32,145,2680.37
p46_32,160,626.494
p46_32,175,483.518
p46_32,190,243.416
p46_32,205,293.947
p46_32,220,217.429
p46_32,235,172.387
p46_32,250,275.645
p46_32,265,164.815
p46_32,280,239.663
p46_32,295,302.836
p46_32,310,333.749
p46_32,325,327.956
p46_32,340,393.924
p46_32,355,515.497
p46_32,370,491.076
p46_32,385,328.187
p46_32,400,408.154
p46_32,415,308.026
p46_32,430,220.164
p46_32,445,341.332
p47_8,70,434.399
p47_8,85,2083.86
p47_8,100,1740.45
p47_8,115,1796.03
p47_8,130,219.163
p47_8,160,139.104
p47_8,175,227.18
p47_8,190,233.095
p47_8,205,230.628
p47_8,220,356.315
p47_8,235,192.179
p47_8,250,170.749
p47_8,265,172.881
p47_8,280,181.423
p47_8,295,291.649
p47_8,310,283.136
p47_8,325,385.916
p47_8,340,343.113
p47_8,355,337.076
p47_8,370,248.959
p47_8,385,477.896
p47_8,400,507.756
p47_8,415,377.445
p49_56,70,292.85
p49_56,85,1933.14
p49_56,115,937.737
p49_56,130,198.073
p49_56,145,182.06
p49_56,160,196.694
p49_56,175,158.577
p49_56,190,257.552
p49_56,205,183.932
p49_56,220,88.346
p49_56,250,255.761
p49_56,265,230.092
p49_56,280,189.37
p49_56,295,188.413
p49_56,310,154.21
p49_56,325,330.428
p49_56,340,238.498
p49_56,355,262.098
p49_56,370,235.943
p49_56,385,298.485
p49_56,400,314.711
p49_56,415,186.328
p49_56,430,181.799
p4_77,55,1867.53
p4_77,85,2545.63
p4_77,100,1400.62
p4_77,115,7443.43
p4_77,130,836.339
p4_77,145,849.336
p4_77,175,1619.78
p4_77,190,1116.49
p4_77,205,490.262
p4_77,220,362.107
